Population,Ind,F_ROH,Mean_ROH_size,Sum_short_ROH,Sum_long_ROH,Total_length_ROH,class_1_ROH,class_2_ROH,class_3_ROH,class_4_ROH,class_5_ROH,class_6_ROH,class_7_ROH
Nigeria_YRI,NA19213,0.001766619,1.766619333,112.50016,5.299858,0.003,60.052574,45.01929,12.728154,NA,NA,NA,NA
Nigeria_YRI,NA19214,0.002317445,2.317444667,107.242941,6.952334,0.003,50.054352,46.854397,13.795631,3.490895,NA,NA,NA
Nigeria_YRI,NA19222,0.00586195,2.198231125,120.039883,17.585849,0.008,59.497434,46.235234,20.68185,7.189117,4.022097,NA,NA
Nigeria_YRI,NA19223,0.002348197,2.348197,120.117579,7.044591,0.003,57.800768,41.976746,22.216176,5.16848,NA,NA,NA
Nigeria_YRI,NA19225,0.003547594,2.1285562,112.389864,10.642781,0.005,56.236938,47.744285,11.686773,7.364649,NA,NA,NA
Nigeria_YRI,NA19235,0.003202925,1.9217548,109.260039,9.608774,0.005,51.927156,43.345621,20.888147,2.707889,NA,NA,NA
Nigeria_YRI,NA19236,0.002735883,2.735883333,121.704514,8.20765,0.003,64.156728,39.203029,20.108956,2.076516,4.366935,NA,NA
Nigeria_YRI,NA19238,0.001885921,1.885921,128.933106,5.657763,0.003,60.244246,58.709256,13.522293,2.115074,NA,NA,NA
Nigeria_YRI,NA19239,0.000666214,1.998643,115.739717,1.998643,0.001,50.694917,53.671078,13.372365,NA,NA,NA,NA
Nigeria_YRI,NA19247,0.002249449,1.687087,129.291836,6.748348,0.004,59.131821,54.096488,22.811875,NA,NA,NA,NA
Nigeria_YRI,NA19248,0.001176183,1.764274,120.034459,3.528548,0.002,55.657722,50.02593,17.879355,NA,NA,NA,NA
Nigeria_YRI,NA19256,0.001134853,1.7022795,107.244653,3.404559,0.002,53.703034,46.545337,10.400841,NA,NA,NA,NA
Nigeria_YRI,NA19257,NA,NA,107.143537,NA,NA,55.276153,46.027442,5.839942,NA,NA,NA,NA
Nigeria_ESN,HG02922,0.0028926,2.16944975,92.051271,8.677799,0.004,42.405301,42.96502,10.05667,5.302079,NA,NA,NA
Nigeria_ESN,HG02923,0.00483475,2.417375,126.363173,14.50425,0.006,55.733652,57.677546,18.096775,9.35945,NA,NA,NA
Nigeria_ESN,HG02938,0.005899673,3.5398036,100.30995,17.699018,0.005,48.003307,47.524335,10.026696,3.202259,NA,9.252371,NA
Nigeria_ESN,HG02941,0.001623022,2.4345325,115.586058,4.869065,0.002,52.570606,57.193479,5.821973,4.869065,NA,NA,NA
Nigeria_ESN,HG02943,0.001221864,1.832796,126.062785,3.665592,0.002,55.865124,54.261049,17.494076,2.108128,NA,NA,NA
Nigeria_ESN,HG02944,0.001020785,3.062355,122.700059,3.062355,0.001,61.490064,46.195295,15.0147,3.062355,NA,NA,NA
Nigeria_ESN,HG02946,0.001979927,1.979927,115.707426,5.939781,0.003,56.111736,46.002636,17.47777,2.055065,NA,NA,NA
Nigeria_ESN,HG02947,0.000658896,1.976689,98.411771,1.976689,0.001,52.804678,39.979,7.604782,NA,NA,NA,NA
Nigeria_ESN,HG02952,0.001318239,1.9773585,105.548528,3.954717,0.002,50.532823,40.263962,16.509975,2.196485,NA,NA,NA
Nigeria_ESN,HG02953,0.003133663,1.8801978,124.759872,9.400989,0.005,63.929474,50.244097,17.366924,2.620366,NA,NA,NA
Nigeria_ESN,HG02968,0.001666392,1.666391667,121.126853,4.999175,0.003,55.932182,49.463361,20.730485,NA,NA,NA,NA
Nigeria_ESN,HG02970,0.006546617,2.182205667,105.794909,19.639851,0.009,50.303254,46.100035,16.488188,12.543283,NA,NA,NA
Nigeria_ESN,HG02971,0.00283481,2.1261075,127.988247,8.50443,0.004,55.157636,56.883597,21.227985,3.223459,NA,NA,NA
Nigeria_ESN,HG02973,0.002625852,1.969389,110.551731,7.877556,0.004,54.349681,41.000984,18.593181,4.485441,NA,NA,NA
Nigeria_ESN,HG02974,0.002686151,2.686151333,114.862319,8.058454,0.003,52.321839,50.507205,12.033275,8.058454,NA,NA,NA
Nigeria_ESN,HG02976,0.004271448,1.830620714,109.60625,12.814345,0.007,65.031884,35.209467,19.971136,2.208108,NA,NA,NA
Nigeria_ESN,HG02977,0.005455265,8.1828975,103.590063,16.365795,0.002,49.43253,44.426789,9.730744,2.764028,NA,NA,13.601767
Nigeria_ESN,HG02979,0.009816488,4.207066143,102.252247,29.449463,0.007,49.258362,43.819455,14.263843,5.661756,NA,7.684944,11.01335
Nigeria_ESN,HG02981,0.00312774,1.8766442,105.756457,9.383221,0.005,46.827184,43.585603,21.821396,2.905495,NA,NA,NA
Nigeria_ESN,HG03099,0.007062436,3.531218,120.490649,21.187308,0.006,53.837735,53.784064,16.425382,8.362754,NA,9.268022,NA
Nigeria_ESN,HG03100,0.003064499,2.29837425,126.638393,9.193497,0.004,52.648017,56.726102,19.141788,7.315983,NA,NA,NA
Nigeria_ESN,HG03103,0.008800194,2.400052818,141.205646,26.400581,0.011,62.172453,60.464388,30.52318,7.023205,NA,7.423001,NA
Nigeria_ESN,HG03105,0.005319233,3.9894245,127.067043,15.957698,0.004,55.016892,48.573618,26.974154,2.359747,NA,NA,10.10033
Nigeria_ESN,HG03108,0.002140673,2.140672667,117.453364,6.422018,0.003,52.988748,49.335579,16.753018,4.798037,NA,NA,NA
Nigeria_ESN,HG03109,0.000538839,1.616516,120.258687,1.616516,0.001,58.380878,47.306733,16.187592,NA,NA,NA,NA
Nigeria_ESN,HG03111,0.005471826,2.345068286,119.416437,16.415478,0.007,56.107229,48.754855,14.554353,16.415478,NA,NA,NA
Nigeria_ESN,HG03112,0.002438879,1.829159,109.945018,7.316636,0.004,56.255915,45.299494,13.290491,2.415754,NA,NA,NA
Nigeria_ESN,HG03114,0.009972028,3.324009444,123.418468,29.916085,0.009,49.219488,59.768496,19.56301,12.508423,4.891467,7.383669,NA
Nigeria_ESN,HG03115,0.004066905,4.066905,121.695557,12.200715,0.003,53.686249,54.43685,15.303189,3.457644,NA,7.01234,NA
Nigeria_ESN,HG03117,0.001605976,1.605976,110.468975,4.817928,0.003,58.246842,40.553157,16.486904,NA,NA,NA,NA
Nigeria_ESN,HG03118,0.002466348,1.849761,109.538381,7.399044,0.004,69.236623,34.34706,11.278389,2.075353,NA,NA,NA
Nigeria_ESN,HG03120,0.001818367,1.818367,120.276607,5.455101,0.003,60.395663,46.86348,16.136403,2.336162,NA,NA,NA
Nigeria_ESN,HG03121,0.003762524,3.762524333,129.503278,11.287573,0.003,61.274933,48.676507,21.31915,2.562954,NA,6.957307,NA
Nigeria_ESN,HG03123,0.003365977,2.5244825,109.318597,10.09793,0.004,49.721743,50.117837,12.658953,2.106392,4.811602,NA,NA
Nigeria_ESN,HG03124,0.002085245,2.085245333,120.450205,6.255736,0.003,59.027708,54.500091,10.534876,2.643266,NA,NA,NA
Nigeria_ESN,HG03126,0.003153506,1.8921036,106.431099,9.460518,0.005,54.972744,45.668369,10.767637,4.482867,NA,NA,NA
Nigeria_ESN,HG03127,0.005564651,2.086744,117.079455,16.693952,0.008,45.245674,58.176606,20.924577,9.42655,NA,NA,NA
Nigeria_ESN,HG03129,0.01388814,10.416105,117.206619,41.66442,0.004,55.270193,51.055756,14.047845,NA,NA,NA,NA
Nigeria_ESN,HG03130,0.018258904,6.086301444,101.389491,54.776713,0.009,47.638828,42.033526,15.062927,8.752743,NA,13.471313,10.621446
Nigeria_ESN,HG03132,0.003766082,2.2596494,116.279979,11.298247,0.005,51.59351,48.480185,21.498849,6.005682,NA,NA,NA
Nigeria_ESN,HG03133,0.002333056,1.74979175,131.237252,6.999167,0.004,61.908853,54.994391,21.333175,NA,NA,NA,NA
Nigeria_ESN,HG03135,0.003291151,1.9746904,120.763776,9.873452,0.005,57.39878,54.847462,15.576856,2.81413,NA,NA,NA
Nigeria_ESN,HG03136,0.001613291,1.613290667,112.718499,4.839872,0.003,55.670307,48.804,13.084064,NA,NA,NA,NA
Nigeria_ESN,HG03139,0.0012953,1.9429505,121.574692,3.885901,0.002,62.514388,51.202879,9.37024,2.373086,NA,NA,NA
Nigeria_ESN,HG03157,0.001209589,1.8143835,100.97249,3.628767,0.002,50.919768,39.10568,12.485472,2.090337,NA,NA,NA
Nigeria_ESN,HG03159,0.002876437,2.876437,121.913467,8.629311,0.003,56.277573,55.8171,9.818794,4.368394,4.260917,NA,NA
Nigeria_ESN,HG03160,0.001889014,1.889013667,118.473623,5.667041,0.003,58.759757,49.737826,13.517667,2.125414,NA,NA,NA
Nigeria_ESN,HG03162,0.001322662,1.9839935,111.168394,3.967987,0.002,58.534878,39.172057,14.973083,2.456363,NA,NA,NA
Nigeria_ESN,HG03163,0.022886332,9.808428143,107.89506,68.658997,0.007,53.374863,46.019358,10.015797,2.345573,9.670783,8.190127,14.65772
Nigeria_ESN,HG03166,0.007758129,7.758129,115.932702,23.274387,0.003,58.645392,46.200202,12.811624,2.018326,NA,NA,NA
Nigeria_ESN,HG03168,0.00150762,2.26143,129.673115,4.52286,0.002,62.004962,45.437824,23.87023,2.882959,NA,NA,NA
Nigeria_ESN,HG03169,0.016492043,6.184516125,119.525424,49.476129,0.008,58.42006,44.995535,22.947286,5.72481,4.772098,NA,NA
Nigeria_ESN,HG03172,0.007413339,2.471113,115.68474,22.240017,0.009,56.690935,54.551361,11.477436,10.964776,4.240249,NA,NA
Nigeria_ESN,HG03175,0.000663788,1.991364,114.15127,1.991364,0.001,53.207772,42.325356,20.609506,NA,NA,NA,NA
Nigeria_ESN,HG03189,0.002395237,2.395237333,113.471534,7.185712,0.003,60.535438,39.497116,15.108127,5.516565,NA,NA,NA
Nigeria_ESN,HG03190,0.017552872,10.5317234,128.111557,52.658617,0.005,59.39042,53.979958,16.267216,5.548938,NA,NA,NA
Nigeria_ESN,HG03193,0.001604627,1.604626667,108.331614,4.81388,0.003,54.151258,43.484243,15.509993,NA,NA,NA,NA
Nigeria_ESN,HG03195,0.006707646,2.874705571,113.360335,20.122939,0.007,57.142714,44.58063,15.059719,10.922785,5.777426,NA,NA
Nigeria_ESN,HG03196,0.001200994,1.8014905,106.763625,3.602981,0.002,56.984239,45.462508,5.860221,2.059638,NA,NA,NA
Nigeria_ESN,HG03198,0.006118405,2.039468444,127.325433,18.355216,0.009,64.720189,42.316271,28.419285,10.224904,NA,NA,NA
Nigeria_ESN,HG03199,0.002328438,1.74632875,124.378745,6.985315,0.004,64.216097,46.151768,20.996195,NA,NA,NA,NA
Nigeria_ESN,HG03202,0.004962758,2.126896286,108.405288,14.888274,0.007,55.894939,43.127806,17.734513,2.15852,4.377784,NA,NA
Nigeria_ESN,HG03265,0.001592701,1.592701333,122.419263,4.778104,0.003,63.225904,46.823282,17.148181,NA,NA,NA,NA
Nigeria_ESN,HG03267,0.001250976,1.876464,115.646214,3.752928,0.002,52.034773,51.04987,14.241165,2.073334,NA,NA,NA
Nigeria_ESN,HG03268,0.003858473,2.3150838,118.804589,11.575419,0.005,59.758107,48.905364,13.314233,8.402304,NA,NA,NA
Nigeria_ESN,HG03270,0.003174087,1.9044524,114.586302,9.522262,0.005,63.131547,44.539898,13.449388,2.987731,NA,NA,NA
Nigeria_ESN,HG03271,0.008926641,4.463320333,115.754916,26.779922,0.006,57.688095,44.991423,20.119806,3.257735,NA,NA,NA
Nigeria_ESN,HG03279,0.00331557,1.657785167,129.138047,9.946711,0.006,56.889271,59.771223,22.424264,NA,NA,NA,NA
Nigeria_ESN,HG03280,0.002404945,2.404945333,125.655961,7.214836,0.003,62.854382,50.671741,12.129838,7.214836,NA,NA,NA
Nigeria_ESN,HG03291,0.002295611,2.295611333,121.377232,6.886834,0.003,52.931056,56.244144,15.872456,3.21641,NA,NA,NA
Nigeria_ESN,HG03294,0.003019488,2.264616,119.569006,9.058464,0.004,58.445529,47.930037,16.439892,5.812012,NA,NA,NA
Nigeria_ESN,HG03295,0.003060961,3.060961,127.476792,9.182883,0.003,58.617687,49.550299,22.508922,NA,5.982767,NA,NA
Nigeria_ESN,HG03297,NA,NA,116.966079,NA,NA,54.961166,51.618966,10.385947,NA,NA,NA,NA
Nigeria_ESN,HG03298,0.006625105,3.975063,119.017514,19.875315,0.005,54.537758,53.265008,14.623243,2.00228,4.68883,9.77571,NA
Nigeria_ESN,HG03300,0.009858163,4.929081667,121.827311,29.57449,0.006,60.862707,47.815266,18.202522,2.335242,4.904108,NA,NA
Nigeria_ESN,HG03301,0.005247495,3.1484972,112.322218,15.742486,0.005,56.019682,49.182503,10.829426,4.705173,NA,7.32792,NA
Nigeria_ESN,HG03303,0.00392638,1.963190167,135.987649,11.779141,0.006,58.2059,59.640112,23.125016,6.795762,NA,NA,NA
Nigeria_ESN,HG03304,0.002870053,2.870052667,109.968532,8.610158,0.003,51.668611,51.448008,10.27158,NA,5.190491,NA,NA
Nigeria_ESN,HG03311,0.008177767,2.725922333,117.175301,24.533301,0.009,54.421638,49.758533,24.696133,2.442288,NA,NA,10.39001
Nigeria_ESN,HG03313,0.006980551,2.326850222,129.398569,20.941652,0.009,58.533709,60.310941,21.363621,5.298504,4.833446,NA,NA
Nigeria_ESN,HG03342,0.001125477,1.6882155,113.162454,3.376431,0.002,58.577399,47.876722,10.084764,NA,NA,NA,NA
Nigeria_ESN,HG03343,0.002751127,2.751126667,114.012859,8.25338,0.003,55.48343,45.919843,16.46946,NA,4.393506,NA,NA
Nigeria_ESN,HG03351,0.004516689,1.935724,115.644825,13.550068,0.007,64.024341,38.329285,24.837244,2.004023,NA,NA,NA
Nigeria_ESN,HG03352,0.007704558,3.852278833,124.520162,23.113673,0.006,52.803165,57.06313,20.283851,5.958771,NA,NA,11.524918
Nigeria_ESN,HG03354,0.000696854,2.090562,124.085184,2.090562,0.001,63.721497,40.374062,19.989625,2.090562,NA,NA,NA
Nigeria_ESN,HG03363,0.003606186,2.1637116,130.785339,10.818558,0.005,61.33897,54.917219,16.157263,9.190445,NA,NA,NA
Nigeria_ESN,HG03366,0.001836298,1.836298333,114.956131,5.508895,0.003,60.846773,46.167167,11.257166,2.19392,NA,NA,NA
Nigeria_ESN,HG03367,0.009250309,3.468865875,104.561219,27.750927,0.008,50.898497,50.325448,13.209301,2.375668,NA,NA,NA
Nigeria_ESN,HG03369,0.002781606,2.08620475,110.093261,8.344819,0.004,52.344437,46.24128,15.39126,4.461103,NA,NA,NA
Nigeria_ESN,HG03370,0.007326555,3.139952286,108.384809,21.979666,0.007,52.182969,48.837124,12.423304,7.189751,NA,9.731327,NA
Nigeria_ESN,HG03372,0.003660139,2.1960834,129.440293,10.980417,0.005,65.41346,51.640907,17.785678,5.580665,NA,NA,NA
Nigeria_ESN,HG03499,0.000639581,1.918742,118.330226,1.918742,0.001,57.319174,49.149677,13.780117,NA,NA,NA,NA
Nigeria_ESN,HG03511,0.006460487,6.460487333,116.464212,19.381462,0.003,57.076708,44.017046,15.370458,4.809422,NA,NA,14.57204
Nigeria_ESN,HG03514,0.00426134,1.826288714,104.748724,12.784021,0.007,52.643015,39.152104,22.780331,2.957295,NA,NA,NA
Nigeria_ESN,HG03515,0.005393,3.2358,124.323847,16.179,0.005,57.437795,58.329427,10.125557,7.219477,NA,7.390591,NA
Nigeria_ESN,HG03517,0.002938761,2.2040705,117.438424,8.816282,0.004,63.020144,45.100022,12.636396,5.498144,NA,NA,NA
Nigeria_ESN,HG03518,0.001117037,1.675555,107.395125,3.35111,0.002,52.010389,38.1993,20.536546,NA,NA,NA,NA
Nigeria_ESN,HG03520,0.000671405,2.014214,114.172841,2.014214,0.001,58.611911,41.259576,14.301354,2.014214,NA,NA,NA
Nigeria_ESN,HG03521,0.004171492,1.787782429,112.358388,12.514477,0.007,59.529411,41.479942,21.695377,2.168135,NA,NA,NA
Chad_Daza,DAZ1,0.004792263,2.875358,171.975138,14.37679,0.005,86.120375,68.256488,19.514819,8.082428,4.377818,NA,NA
Chad_Daza,DAZ11,0.007361549,3.154949571,164.377056,22.084647,0.007,80.376887,61.037038,30.002943,3.27692,4.151045,7.61687,NA
Chad_Daza,DAZ13,0.003160805,1.896483,163.338966,9.482415,0.005,69.362758,70.827,28.502204,4.129419,NA,NA,NA
Chad_Daza,DAZ15,0.005701379,2.13801725,141.856679,17.104138,0.008,68.829365,56.306997,26.812501,2.047241,4.964713,NA,NA
Chad_Daza,DAZ18,0.008546306,2.1365765,154.041186,25.638918,0.012,71.683602,60.580315,32.232278,15.183909,NA,NA,NA
Chad_Daza,Daz20,0.012742057,5.460881714,141.569846,38.226172,0.007,73.917267,57.387028,13.664619,3.024799,10.189093,6.266147,NA
Chad_Daza,DAZ22,0.004644876,2.7869254,157.832455,13.934627,0.005,73.237326,69.88017,17.940052,2.445284,8.26425,NA,NA
Chad_Daza,DAZ23,0.007843584,3.361535857,139.105843,23.530751,0.007,63.687628,60.447013,19.991265,6.067707,5.902171,6.54081,NA
Chad_Daza,DAZ24,0.012200685,3.05017125,151.404318,36.602055,0.012,72.548902,62.723899,25.775068,9.590379,NA,6.206214,11.161911
Chad_Daza,DAZ25,0.003189363,2.3920225,147.748663,9.56809,0.004,71.31377,61.088877,17.108729,7.805377,NA,NA,NA
Chad_Daza,DAZ28,0.007703328,2.100907545,153.852023,23.109983,0.011,75.123767,59.363476,29.113845,13.360918,NA,NA,NA
Chad_Daza,DAZ3,0.006229844,3.114921833,157.463161,18.689531,0.006,72.10688,63.261643,25.598393,6.376339,NA,8.809437,NA
Chad_Daza,DAZ31,0.005196301,2.598150667,165.902608,15.588904,0.006,80.074957,67.585444,21.546125,12.284986,NA,NA,NA
Chad_Daza,Daz36,0.008152351,4.076175333,166.771905,24.457052,0.006,75.471264,72.674662,24.036935,2.145382,NA,16.900714,NA
Chad_Daza,Daz37,0.006068541,2.022847,166.520917,18.205623,0.009,83.700271,63.816995,29.292646,7.916628,NA,NA,NA
Chad_Daza,Daz40,0.009026163,3.38481125,154.511786,27.07849,0.008,85.901669,56.196498,19.604218,2.101999,4.483492,13.3024,NA
Chad_Daza,DAZ6,0.003272685,2.4545135,159.928645,9.818054,0.004,80.272506,60.484998,20.993128,7.996067,NA,NA,NA
Chad_Daza,DAZ7,0.003216552,1.608276167,140.613384,9.649657,0.006,71.056243,56.222496,22.984302,NA,NA,NA,NA
Chad_Kanembu,Kane101,0.003639156,2.72936725,131.242149,10.917469,0.004,74.180165,50.166633,8.5536,5.00746,4.25176,NA,NA
Chad_Kanembu,Kane51,0.00167941,1.67941,143.51189,5.03823,0.003,67.449547,63.808664,17.291909,NA,NA,NA,NA
Chad_Kanembu,Kane52,0.004332661,2.166330667,132.603636,12.997984,0.006,66.346095,51.477553,18.201712,9.57626,NA,NA,NA
Chad_Kanembu,Kane54,0.002724879,4.0873185,126.789444,8.174637,0.002,61.526707,56.784602,10.305594,NA,NA,6.347178,NA
Chad_Laal,yemcha6089630,0.001574925,2.362387,104.053018,4.724774,0.002,43.23277,45.641427,16.691157,3.212438,NA,NA,NA
Chad_Laal,yemcha6089631,0.004457435,2.228717667,118.793457,13.372306,0.006,52.578113,52.550306,15.173491,11.863853,NA,NA,NA
Chad_Laal,yemcha6089638,0.003608916,2.706687,117.009509,10.826748,0.004,60.387265,49.551433,8.828206,4.047636,5.021717,NA,NA
Chad_Laal,yemcha6089639,0.003513219,5.269829,120.654086,10.539658,0.002,56.876461,50.647335,14.844607,NA,NA,8.825341,NA
Chad_Laal,yemcha6089646,0.004430738,2.215369167,111.550053,13.292215,0.006,58.23116,42.113207,15.01671,9.481191,NA,NA,NA
Chad_Laal,yemcha6089647,0.00166376,1.66376,129.937015,4.99128,0.003,61.564831,54.873556,18.489908,NA,NA,NA,NA
Chad_Laal,yemcha6089654,0.005464388,2.732194167,113.467234,16.393165,0.006,51.701692,52.259228,12.901087,8.034983,4.963409,NA,NA
Chad_Laal,yemcha6089655,0.003875263,1.9376315,123.175889,11.625789,0.006,53.352302,55.980028,20.326602,5.142746,NA,NA,NA
Chad_Laal,yemcha6089662,0.001775048,1.775048333,107.517102,5.325145,0.003,56.593107,40.951718,13.240706,2.056716,NA,NA,NA
Chad_Laal,yemcha6089663,NA,NA,117.944218,NA,NA,57.556038,51.20351,9.18467,NA,NA,NA,NA
Chad_Laal,yemcha6089671,0.001534457,2.301686,110.087032,4.603372,0.002,50.689566,46.417796,14.812206,2.770836,NA,NA,NA
Chad_Laal,yemcha6089677,0.004675145,2.003633714,117.833094,14.025436,0.007,58.621714,48.855116,16.739535,7.642165,NA,NA,NA
Chad_Laal,yemcha6089678,0.002661106,1.9958295,120.19432,7.983318,0.004,53.363315,57.609915,14.651075,2.553333,NA,NA,NA
Chad_Laal,yemcha6089679,0.002142304,1.60672775,112.961118,6.426911,0.004,63.398417,45.77628,10.213332,NA,NA,NA,NA
Chad_Laal,yemcha6089685,0.004123705,2.4742232,118.433125,12.371116,0.005,60.208253,43.67634,19.571073,2.920853,4.427722,NA,NA
Chad_Laal,yemcha6089686,0.003649802,2.73735175,112.434961,10.949407,0.004,55.983362,46.647942,11.357914,4.31288,5.08227,NA,NA
Chad_Laal,yemcha6089687,0.01026696,5.133479833,105.425188,30.800879,0.006,57.011376,41.365638,10.170641,3.209975,4.745096,6.350842,13.372499
Chad_Laal,yemcha6089693,0.003417251,2.0503506,115.197456,10.251753,0.005,59.773561,44.383267,16.177542,5.114839,NA,NA,NA
Chad_Laal,yemcha6089694,0.012698499,6.3492495,109.467352,38.095497,0.006,55.955445,44.714778,14.084637,2.524719,4.636809,NA,NA
Chad_Laal,yemcha6089695,0.000759165,2.277494,108.287004,2.277494,0.001,57.916033,43.733619,6.637352,2.277494,NA,NA,NA
Chad_Laal,yemcha6089701,0.004833526,3.62514475,114.828479,14.500579,0.004,55.834976,46.30207,16.449343,2.036115,NA,8.706554,NA
Chad_Laal,yemcha6089771,0.001114545,1.6718175,112.029443,3.343635,0.002,59.307618,38.530912,17.534548,NA,NA,NA,NA
Chad_Laal,yemcha6089779,0.011846541,3.948846889,121.4322,35.539622,0.009,55.087355,52.734798,18.682885,4.43808,10.148569,15.880135,NA
Chad_Sara,yemcha6089632,0.002463365,1.84752375,108.950122,7.390095,0.004,56.876673,40.925246,14.269412,4.268886,NA,NA,NA
Chad_Sara,yemcha6089633,0.004577348,2.746409,106.93025,13.732045,0.005,55.226166,46.94877,6.452889,12.03447,NA,NA,NA
Chad_Sara,yemcha6089634,0.001636838,2.455257,112.125353,4.910514,0.002,57.678941,41.373705,14.742859,3.240362,NA,NA,NA
Chad_Sara,yemcha6089635,0.002530093,1.89757,108.669845,7.59028,0.004,59.68978,34.76876,19.648094,2.153491,NA,NA,NA
Chad_Sara,yemcha6089640,0.004949887,2.121380143,112.204697,14.849661,0.007,57.198593,44.435862,19.398006,6.021897,NA,NA,NA
Chad_Sara,yemcha6089641,0.004859968,2.429983833,98.43264,14.579903,0.006,50.182188,41.589419,12.27751,4.562855,4.400571,NA,NA
Chad_Sara,yemcha6089642,0.011601574,4.350590125,127.622198,34.804721,0.008,52.897869,60.254001,19.514202,9.535531,NA,9.973547,10.251769
Chad_Sara,yemcha6089643,0.00139698,2.09547,110.511414,4.19094,0.002,53.686671,46.582959,11.970774,2.46195,NA,NA,NA
Chad_Sara,yemcha6089648,0.003880226,1.940112833,113.722472,11.640677,0.006,60.177736,42.306679,18.529608,4.349126,NA,NA,NA
Chad_Sara,yemcha6089649,0.009417962,2.8253885,103.915735,28.253885,0.01,48.209737,45.02881,20.701591,4.949415,4.698788,8.581279,NA
Chad_Sara,yemcha6089651,0.002430088,2.430088,115.465194,7.290264,0.003,52.320974,51.207396,13.500332,5.726756,NA,NA,NA
Chad_Sara,yemcha6089656,0.003783458,2.2700746,112.701572,11.350373,0.005,59.28692,45.500648,9.685235,9.579142,NA,NA,NA
Chad_Sara,yemcha6089657,0.003177638,2.3832285,113.183136,9.532914,0.004,52.933416,49.942655,13.552508,6.287471,NA,NA,NA
Chad_Sara,yemcha6089658,0.002189663,1.64224725,107.51638,6.568989,0.004,55.692069,43.931056,14.462244,NA,NA,NA,NA
Chad_Sara,yemcha6089659,0.028501589,7.773160727,118.748036,85.504768,0.011,65.919445,46.657327,7.835367,12.834141,5.363684,14.761775,14.534245
Chad_Sara,yemcha6089664,0.002975988,2.975988,109.563667,8.927964,0.003,51.405191,51.145946,8.85835,7.082144,NA,NA,NA
Chad_Sara,yemcha6089665,0.010903546,4.672948143,118.025726,32.710637,0.007,52.396369,48.987141,18.286218,11.325033,5.080268,NA,14.661334
Chad_Sara,yemcha6089666,0.003652898,2.7396735,107.747449,10.958694,0.004,53.653623,46.740556,9.320667,8.991297,NA,NA,NA
Chad_Sara,yemcha6089667,0.003570216,10.710647,109.317184,10.710647,0.001,49.511774,45.35066,14.45475,NA,NA,NA,10.710647
Chad_Sara,yemcha6089672,0.000655596,1.966788,115.380144,1.966788,0.001,53.499094,47.885721,15.962117,NA,NA,NA,NA
Chad_Sara,yemcha6089673,0.003830841,1.9154205,119.498623,11.492523,0.006,53.749211,52.671012,19.96425,4.606673,NA,NA,NA
Chad_Sara,yemcha6089674,0.002579916,1.93493675,113.123907,7.739747,0.004,62.742312,45.566446,12.554896,NA,NA,NA,NA
Chad_Sara,yemcha6089675,0.009773618,2.443404583,104.746902,29.320855,0.012,53.456777,39.950629,26.542012,2.456045,4.254625,7.407669,NA
Chad_Sara,yemcha6089680,0.00337323,2.5299225,109.98337,10.11969,0.004,53.173709,41.937255,16.47656,8.515536,NA,NA,NA
Chad_Sara,yemcha6089681,0.003113656,1.8681938,109.809866,9.340969,0.005,62.108649,43.249415,11.592097,2.200674,NA,NA,NA
Chad_Sara,yemcha6089682,0.008063286,4.8379714,112.091683,24.189857,0.005,51.908763,50.143621,14.962496,NA,4.135761,NA,NA
